10000	114	10000	10000	305	211	269	132	36	92	10000	10000	10000	10000	10000	102	10000	10000	10000	71	10000	10000	101	10000	87	10000	48	10000	10000	10000	10000	10000	97	104	10000	10000	10000	10000	92	10000	10000	85	10000	10000	76	10000	10000	10000	10000	10000	10000	10000	10000	0	48	10000	10000	89	133	10000	155	85	10000	10000	99	10000	77	10000	150	10000	10000	142	10000	178	161	207	10000	10000	116	167	10000	10000	271	216	10000	256	187	10000	10000	10000	236	10000	10000	252	10000	10000	346	10000	10000	277
10000	10000	10000	10000	354	10000	10000	10000	10000	91	10000	101	10000	10000	10000	102	67	10000	10000	10000	110	10000	10000	127	10000	68	10000	10000	106	10000	10000	10000	10000	10000	10000	76	10000	10000	10000	10000	10000	10000	10000	10000	122	10000	10000	116	34	10000	25	10000	101	48	0	10000	10000	137	179	10000	10000	129	10000	10000	140	10000	10000	207	10000	10000	10000	10000	10000	10000	184	241	159	10000	10000	10000	10000	10000	10000	10000	265	10000	10000	10000	307	10000	10000	272	10000	10000	10000	10000	10000	10000	10000	10000
10000	121	10000	276	281	187	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	93	10000	75	10000	10000	103	82	91	89	10000	10000	10000	10000	88	10000	10000	10000	10000	68	10000	10000	10000	10000	104	10000	10000	85	10000	10000	10000	10000	10000	10000	10000	96	10000	10000	10000	0	78	10000	10000	10000	136	66	10000	10000	10000	104	10000	10000	10000	10000	10000	137	10000	10000	10000	194	10000	135	10000	156	170	10000	10000	10000	10000	10000	167	10000	10000	194	217	10000	200	236	10000	334	10000	10000	10000	10000
111	10000	63	10000	10000	126	10000	10000	116	10000	100	10000	10000	106	98	131	10000	10000	119	10000	10000	108	102	50	10000	127	10000	74	70	10000	10000	61	10000	10000	10000	96	96	142	184	10000	10000	170	10000	158	10000	60	144	10000	10000	10000	119	10000	10000	10000	10000	78	0	10000	10000	70	58	10000	10000	10000	31	10000	23	10000	69	10000	92	10000	10000	10000	10000	127	10000	10000	10000	10000	10000	10000	10000	10000	10000	158	10000	152	10000	10000	10000	10000	10000	10000	117	257	248	10000	10000	179
139	164	112	10000	10000	125	10000	105	120	10000	132	144	110	129	10000	162	124	154	10000	120	124	10000	141	10000	10000	10000	10000	10000	107	10000	144	88	10000	10000	145	119	138	10000	10000	88	87	10000	10000	10000	10000	10000	10000	10000	158	10000	10000	10000	42	89	137	10000	10000	0	79	104	10000	10000	22	73	10000	10000	10000	10000	10000	10000	10000	155	173	10000	10000	180	10000	140	10000	10000	10000	10000	228	10000	10000	10000	10000	202	10000	10000	180	10000	169	10000	10000	297	10000	211	235	10000
10000	10000	10000	10000	10000	10000	10000	39	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	107	128	10000	10000	10000	155	89	10000	94	10000	10000	90	10000	79	10000	10000	10000	10000	219	168	10000	10000	10000	10000	10000	96	10000	10000	187	201	10000	10000	10000	133	179	10000	10000	79	0	35	24	49	84	10000	47	10000	58	10000	52	10000	10000	107	10000	76	10000	103	70	10000	10000	10000	10000	10000	148	10000	10000	10000	10000	10000	10000	10000	104	94	10000	10000	10000	222	10000	10000	10000	10000
10000	177	36	137	10000	10000	10000	10000	10000	10000	10000	10000	10000	168	10000	10000	10000	10000	172	10000	10000	159	10000	102	153	10000	125	125	10000	148	185	10000	197	10000	10000	10000	10000	10000	10000	10000	188	10000	10000	10000	10000	10000	10000	10000	222	10000	10000	10000	143	10000	10000	10000	70	104	35	0	10000	84	114	70	10000	57	10000	10000	66	10000	10000	10000	107	10000	135	10000	10000	10000	88	10000	10000	110	127	96	90	91	21	105	10000	77	76	10000	10000	10000	10000	192	10000	107	10000	10000
10000	10000	14	10000	10000	103	178	39	169	10000	136	10000	10000	10000	130	10000	150	10000	150	10000	118	137	10000	10000	10000	170	10000	10000	10000	10000	10000	10000	10000	10000	180	10000	10000	10000	10000	10000	10000	10000	203	10000	126	10000	10000	10000	205	218	175	10000	10000	155	10000	136	58	10000	24	10000	0	10000	10000	10000	10000	37	10000	10000	43	10000	45	106	87	10000	112	83	10000	10000	66	10000	10000	10000	10000	83	10000	100	10000	10000	110	10000	10000	10000	10000	10000	59	198	190	10000	10000	122
94	112	10000	210	237	143	10000	10000	100	10000	83	94	66	10000	82	10000	10000	10000	10000	10000	10000	92	10000	10000	10000	110	40	10000	54	10000	10000	43	10000	10000	116	10000	81	10000	10000	141	10000	162	10000	150	10000	49	132	99	10000	152	104	10000	10000	85	129	66	10000	10000	49	84	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	117	101	10000	10000	10000	10000	48	10000	10000	10000	10000	10000	10000	10000	103	10000	179	127	150	10000	10000	10000	10000	10000	10000	10000	221	10000
119	10000	115	10000	238	10000	202	101	10000	10000	112	10000	90	10000	10000	10000	10000	10000	10000	100	107	10000	124	10000	114	125	10000	101	90	10000	123	70	144	10000	10000	10000	10000	10000	10000	10000	10000	10000	109	10000	23	32	10000	10000	136	10000	10000	10000	10000	10000	10000	10000	10000	22	84	114	10000	10000	0	10000	74	85	10000	10000	10000	10000	144	10000	168	10000	10000	10000	10000	132	100	10000	175	150	10000	10000	190	10000	10000	10000	10000	10000	188	10000	174	212	10000	10000	10000	221	248	10000
102	114	10000	10000	228	10000	207	33	10000	117	89	10000	76	98	86	10000	99	10000	107	10000	10000	10000	89	10000	87	10000	10000	10000	60	82	10000	55	10000	10000	128	10000	81	10000	10000	10000	10000	181	10000	10000	10000	69	10000	116	10000	10000	122	10000	96	10000	10000	10000	10000	73	10000	70	10000	10000	10000	0	10000	10000	38	64	10000	10000	78	10000	100	82	10000	10000	10000	10000	37	10000	114	84	169	10000	10000	153	10000	10000	10000	10000	10000	10000	10000	149	10000	248	10000	168	10000	175
89	100	59	10000	10000	10000	10000	10000	107	10000	76	10000	65	10000	10000	10000	10000	120	10000	10000	59	10000	74	10000	73	10000	51	46	10000	10000	103	10000	10000	10000	118	10000	66	10000	191	10000	10000	180	146	170	10000	10000	10000	122	10000	10000	115	10000	10000	99	140	10000	31	10000	47	10000	10000	10000	74	10000	0	10000	45	10000	10000	83	79	10000	94	80	10000	10000	39	10000	10000	10000	10000	75	171	117	127	160	10000	10000	10000	10000	10000	10000	10000	152	10000	253	10000	10000	214	183
10000	10000	10000	10000	220	130	203	10000	132	10000	100	10000	90	111	10000	128	113	10000	10000	10000	10000	10000	96	45	10000	133	10000	68	10000	10000	10000	10000	10000	10000	143	10000	10000	10000	211	174	10000	199	168	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	104	10000	10000	10000	57	37	10000	85	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	58	10000	64	10000	73	150	10000	10000	10000	71	10000	143	10000	10000	10000	10000	10000	10000	230	225	151	189	10000
10000	128	87	10000	10000	137	10000	71	100	10000	96	10000	76	10000	10000	10000	10000	10000	10000	10000	10000	108	104	57	97	117	10000	78	10000	93	114	53	10000	74	120	87	100	10000	10000	10000	10000	147	10000	135	10000	10000	10000	10000	10000	10000	10000	10000	10000	77	10000	10000	23	10000	58	10000	10000	10000	10000	38	45	10000	0	10000	10000	10000	115	10000	138	120	132	10000	10000	10000	10000	116	10000	10000	10000	155	161	181	111	175	192	10000	162	152	10000	184	140	10000	270	10000	228	10000
145	144	15	10000	207	10000	203	10000	174	157	131	10000	10000	147	10000	10000	10000	10000	10000	128	10000	10000	121	10000	126	168	10000	98	10000	10000	163	10000	10000	10000	181	10000	109	218	257	10000	10000	245	10000	10000	10000	133	215	176	10000	10000	10000	185	158	10000	207	10000	10000	10000	10000	10000	10000	10000	10000	64	10000	10000	10000	0	10000	10000	10000	10000	10000	10000	10000	54	10000	10000	59	44	10000	10000	105	10000	61	10000	10000	10000	10000	10000	10000	10000	10000	10000	56	10000	10000	110	153	119
123	10000	10000	147	10000	147	221	10000	10000	134	10000	10000	10000	125	10000	10000	10000	10000	119	10000	90	105	10000	10000	10000	10000	102	76	85	10000	10000	10000	10000	10000	159	10000	10000	210	242	211	10000	10000	197	10000	143	10000	10000	10000	10000	10000	10000	10000	150	150	10000	10000	69	10000	52	66	43	10000	10000	10000	10000	10000	10000	10000	0	51	10000	65	49	10000	10000	58	36	36	37	10000	80	44	120	10000	76	10000	69	10000	10000	10000	10000	96	72	10000	10000	205	206	132	177	10000
168	10000	24	10000	179	10000	10000	10000	191	181	155	10000	148	10000	10000	10000	10000	10000	167	150	136	10000	10000	10000	10000	10000	10000	122	127	10000	185	10000	194	104	10000	160	10000	220	10000	213	10000	10000	226	10000	148	10000	10000	10000	10000	10000	10000	179	161	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	83	10000	10000	10000	51	0	10000	10000	10000	55	10000	10000	10000	10000	82	72	10000	10000	10000	69	10000	10000	19	10000	10000	51	10000	50	10000	82	10000	10000	10000	10000	10000	10000
10000	10000	10000	10000	214	140	10000	10000	10000	163	10000	10000	136	155	10000	160	159	188	146	10000	10000	10000	126	10000	10000	10000	131	105	115	10000	10000	10000	10000	10000	10000	10000	10000	234	10000	10000	231	259	10000	10000	164	10000	10000	10000	216	227	10000	201	174	10000	10000	10000	92	10000	10000	10000	45	10000	144	78	79	10000	115	10000	10000	10000	0	87	10000	10000	10000	38	10000	10000	10000	10000	92	10000	91	10000	10000	10000	10000	10000	91	10000	67	10000	10000	73	10000	10000	177	103	10000	10000
10000	10000	10000	194	10000	10000	10000	68	10000	10000	10000	10000	10000	10000	58	10000	97	118	68	75	54	10000	51	59	10000	10000	10000	49	10000	58	10000	84	10000	42	123	10000	10000	221	231	10000	10000	226	10000	10000	10000	10000	189	10000	10000	159	10000	10000	10000	142	10000	137	10000	155	107	10000	106	10000	10000	10000	10000	10000	10000	10000	65	10000	87	0	10000	73	10000	10000	37	29	10000	51	32	32	10000	10000	122	177	10000	129	174	10000	153	10000	10000	10000	142	10000	260	10000	10000	201
140	10000	73	135	10000	10000	10000	68	183	147	10000	10000	10000	10000	116	10000	153	10000	129	10000	109	10000	10000	95	120	10000	10000	10000	112	10000	10000	10000	10000	10000	181	10000	10000	255	10000	10000	10000	271	231	10000	191	10000	10000	10000	10000	10000	197	10000	10000	10000	10000	10000	10000	173	10000	107	87	117	168	100	94	10000	138	10000	49	10000	10000	10000	0	28	10000	29	61	43	10000	21	52	29	10000	43	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	189	10000	10000	185	10000
143	10000	10000	10000	10000	10000	231	49	10000	153	130	10000	131	10000	120	10000	10000	10000	10000	10000	10000	122	116	10000	124	10000	10000	98	109	10000	162	10000	10000	81	10000	10000	102	239	10000	239	10000	10000	10000	10000	171	10000	10000	198	10000	10000	10000	10000	179	178	10000	10000	10000	10000	76	10000	10000	101	10000	82	80	10000	120	10000	10000	55	10000	73	28	0	10000	29	10000	10000	63	21	10000	42	10000	10000	10000	10000	10000	62	10000	10000	80	10000	55	10000	10000	10000	188	10000	10000	10000
10000	78	10000	10000	297	10000	10000	10000	149	10000	10000	85	10000	10000	77	10000	116	10000	10000	10000	10000	73	68	10000	81	123	10000	10000	10000	10000	10000	10000	10000	10000	141	10000	10000	10000	10000	10000	10000	246	200	10000	10000	10000	10000	10000	10000	176	166	229	10000	161	184	10000	10000	10000	10000	135	112	10000	10000	10000	10000	10000	132	10000	10000	10000	10000	10000	10000	10000	0	78	10000	34	10000	10000	10000	10000	10000	93	10000	10000	10000	10000	166	10000	10000	10000	122	10000	139	10000	10000	10000	10000	10000
10000	10000	10000	106	239	174	10000	10000	206	174	10000	10000	10000	10000	143	10000	10000	10000	10000	10000	10000	10000	137	10000	10000	10000	158	10000	135	10000	10000	10000	10000	106	207	10000	123	10000	299	10000	10000	10000	10000	10000	200	10000	10000	10000	10000	10000	10000	10000	208	207	241	194	127	180	103	10000	83	10000	10000	10000	10000	10000	10000	54	58	10000	38	10000	29	29	78	0	10000	10000	10000	10000	80	56	71	14	10000	10000	88	10000	10000	29	75	10000	10000	10000	74	160	10000	105	157	120
87	84	10000	10000	10000	10000	10000	32	10000	10000	10000	10000	10000	91	10000	10000	96	124	10000	10000	10000	10000	62	34	68	10000	10000	10000	10000	10000	10000	66	110	10000	10000	10000	10000	10000	10000	10000	10000	210	10000	10000	136	102	175	10000	154	10000	10000	10000	10000	10000	159	10000	10000	10000	70	10000	10000	10000	10000	10000	39	10000	10000	10000	36	10000	10000	37	61	10000	10000	10000	0	10000	10000	41	64	10000	10000	10000	108	10000	103	119	156	10000	131	132	107	134	10000	10000	10000	167	213	178
10000	10000	10000	10000	10000	10000	10000	43	139	10000	84	10000	10000	104	74	10000	109	10000	10000	10000	10000	76	69	10000	78	122	97	55	10000	10000	10000	10000	10000	10000	10000	99	10000	10000	10000	221	10000	228	10000	220	10000	121	193	179	166	10000	10000	10000	10000	10000	10000	135	10000	140	10000	10000	10000	10000	132	10000	10000	58	10000	10000	36	10000	10000	29	43	10000	34	10000	10000	0	10000	26	48	18	10000	10000	10000	150	10000	10000	10000	10000	125	130	10000	124	10000	10000	234	10000	209	174
86	88	58	185	10000	164	238	26	117	99	10000	79	10000	88	10000	98	92	10000	84	69	10000	71	64	10000	10000	109	10000	39	10000	62	10000	10000	10000	10000	122	10000	52	10000	209	10000	10000	200	10000	190	123	10000	166	10000	149	160	10000	10000	125	116	10000	10000	10000	10000	10000	88	66	48	100	37	10000	10000	10000	59	37	82	10000	10000	10000	63	10000	10000	10000	10000	0	10000	10000	49	10000	10000	10000	10000	10000	125	10000	10000	10000	10000	10000	10000	10000	242	10000	10000	10000	10000
125	10000	10000	10000	10000	10000	247	47	165	133	10000	10000	10000	130	101	10000	10000	162	10000	112	93	103	10000	10000	10000	149	10000	10000	10000	10000	10000	107	10000	65	165	126	10000	10000	259	10000	10000	10000	10000	241	10000	10000	216	195	10000	10000	10000	211	10000	167	10000	156	10000	10000	10000	10000	10000	10000	10000	10000	10000	64	116	44	10000	72	10000	51	21	21	10000	10000	41	26	10000	0	10000	10000	112	10000	10000	10000	91	10000	10000	10000	102	10000	10000	10000	10000	200	209	10000	186	10000
10000	10000	10000	185	10000	227	302	10000	160	111	98	95	10000	119	88	103	127	10000	10000	10000	10000	10000	79	10000	10000	132	10000	10000	10000	10000	10000	10000	119	10000	10000	10000	68	254	263	10000	10000	259	212	10000	198	10000	220	10000	10000	10000	10000	10000	10000	10000	10000	170	10000	10000	10000	10000	10000	10000	175	114	10000	10000	10000	10000	80	10000	92	32	52	10000	10000	80	64	48	10000	10000	0	36	149	10000	10000	10000	147	119	170	10000	153	10000	10000	10000	10000	10000	253	185	10000	200
10000	10000	10000	162	271	10000	10000	10000	10000	10000	98	98	105	10000	87	10000	124	10000	100	10000	10000	87	10000	10000	10000	10000	115	10000	10000	10000	130	10000	10000	10000	10000	10000	10000	234	10000	239	10000	10000	10000	10000	173	10000	210	10000	180	189	10000	10000	175	10000	10000	10000	10000	10000	10000	110	10000	10000	150	84	75	73	10000	10000	44	10000	10000	32	29	42	10000	56	10000	18	49	10000	36	0	10000	10000	10000	146	10000	10000	142	77	10000	10000	10000	115	113	10000	10000	10000	10000	10000
10000	225	10000	10000	216	10000	238	138	275	246	10000	10000	226	242	10000	241	10000	10000	10000	224	10000	215	10000	181	218	10000	10000	10000	10000	212	10000	10000	10000	175	10000	237	10000	322	10000	316	314	10000	317	10000	250	10000	10000	10000	10000	10000	10000	282	262	271	10000	10000	10000	228	148	127	10000	10000	10000	169	171	150	10000	105	120	10000	91	10000	10000	10000	10000	71	10000	10000	10000	112	149	10000	0	10000	10000	10000	10000	32	10000	61	56	10000	10000	10000	10000	89	10000	10000	10000	10000
179	10000	72	10000	10000	10000	10000	85	218	10000	10000	168	168	10000	10000	182	10000	10000	10000	166	10000	10000	10000	10000	10000	10000	10000	10000	10000	154	10000	158	198	117	10000	179	136	275	308	273	10000	10000	10000	10000	10000	186	10000	232	247	10000	10000	10000	10000	216	10000	10000	10000	10000	10000	96	83	10000	10000	10000	117	10000	155	10000	10000	69	10000	10000	43	10000	93	14	10000	10000	10000	10000	10000	10000	10000	0	10000	84	83	26	10000	10000	62	10000	10000	10000	10000	147	10000	10000	143	106
196	186	74	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	201	205	233	10000	10000	10000	10000	10000	137	176	10000	10000	150	10000	171	214	10000	10000	132	235	10000	10000	10000	10000	10000	273	10000	273	10000	10000	194	276	236	262	10000	10000	242	219	10000	265	10000	10000	10000	10000	90	10000	10000	190	10000	127	10000	161	61	76	10000	10000	122	10000	10000	10000	10000	108	10000	10000	10000	10000	10000	10000	10000	0	62	10000	10000	10000	10000	10000	59	10000	10000	10000	129	10000	10000	10000	10000
241	10000	10000	10000	10000	10000	10000	130	268	253	10000	10000	223	243	10000	10000	10000	277	10000	224	209	10000	10000	10000	222	10000	10000	10000	202	217	10000	206	10000	10000	277	10000	10000	10000	10000	280	10000	10000	10000	10000	218	10000	302	10000	10000	315	10000	242	234	256	10000	10000	158	10000	10000	91	100	10000	10000	153	160	10000	181	10000	10000	10000	10000	177	10000	10000	10000	10000	10000	150	10000	10000	10000	146	10000	84	62	0	10000	10000	22	70	24	10000	10000	51	41	102	90	16	10000	10000
183	187	10000	10000	10000	10000	10000	10000	10000	10000	170	10000	161	10000	10000	10000	10000	217	184	10000	10000	170	10000	116	166	10000	143	137	142	10000	200	142	10000	120	214	174	151	10000	10000	212	209	257	234	244	10000	10000	10000	10000	10000	252	10000	10000	10000	187	10000	167	10000	10000	10000	21	10000	103	10000	10000	10000	71	111	10000	69	19	10000	10000	10000	10000	10000	88	103	10000	10000	91	147	10000	10000	83	10000	10000	0	10000	10000	10000	10000	41	50	87	10000	10000	10000	86	10000	90
205	193	10000	10000	10000	10000	10000	10000	10000	213	10000	10000	10000	10000	181	209	215	10000	10000	192	10000	182	10000	149	185	10000	10000	10000	10000	10000	224	10000	10000	10000	245	10000	163	294	10000	10000	289	320	10000	10000	10000	10000	10000	251	10000	283	10000	258	234	10000	10000	10000	152	202	10000	105	10000	10000	10000	10000	10000	10000	175	10000	10000	10000	10000	129	10000	62	10000	10000	119	10000	125	10000	119	10000	32	26	10000	10000	10000	0	54	31	10000	71	38	10000	62	121	10000	10000	10000	10000
243	10000	10000	32	10000	142	10000	10000	274	10000	230	234	10000	246	10000	10000	250	280	238	228	211	10000	10000	10000	10000	10000	217	10000	10000	218	262	10000	10000	10000	10000	240	10000	10000	10000	10000	10000	339	312	10000	10000	229	10000	10000	10000	10000	10000	259	247	10000	307	10000	10000	10000	10000	10000	110	179	10000	10000	10000	143	192	10000	10000	10000	91	174	10000	10000	166	10000	156	10000	10000	10000	170	142	10000	10000	10000	22	10000	54	0	10000	10000	45	10000	10000	52	10000	10000	10000	70	10000
180	172	10000	10000	10000	10000	10000	77	10000	190	10000	10000	166	184	10000	186	10000	10000	10000	10000	10000	159	10000	10000	160	10000	10000	134	10000	10000	198	10000	10000	116	218	10000	139	10000	10000	10000	10000	289	10000	278	192	177	10000	220	246	10000	10000	227	10000	10000	10000	194	10000	10000	10000	77	10000	127	10000	10000	10000	10000	10000	10000	10000	51	10000	10000	10000	10000	10000	29	10000	10000	10000	10000	10000	77	61	10000	10000	70	10000	31	10000	0	10000	59	10000	42	10000	10000	151	10000	10000	93
218	10000	10000	61	10000	10000	184	107	10000	10000	10000	10000	10000	10000	196	227	10000	254	10000	201	10000	10000	10000	154	10000	10000	10000	10000	10000	193	10000	10000	10000	10000	10000	10000	180	276	10000	267	264	10000	283	297	10000	10000	10000	231	10000	10000	10000	10000	10000	236	10000	217	10000	180	104	76	10000	150	188	10000	10000	10000	162	10000	10000	10000	67	153	10000	80	10000	75	131	125	10000	102	153	10000	56	62	10000	24	10000	10000	10000	10000	0	10000	10000	39	10000	10000	10000	36	10000	48
218	10000	74	10000	10000	100	164	10000	10000	230	204	210	198	10000	196	10000	10000	10000	10000	200	185	10000	195	151	10000	240	10000	10000	10000	194	10000	10000	242	10000	10000	211	182	10000	314	252	10000	299	275	286	10000	10000	10000	10000	277	10000	10000	10000	10000	10000	272	10000	10000	10000	94	10000	10000	10000	10000	10000	10000	10000	152	10000	96	50	10000	10000	10000	10000	10000	10000	132	130	10000	10000	10000	10000	10000	10000	59	10000	41	71	45	59	10000	0	10000	60	10000	130	10000	45	80	49
10000	10000	60	76	10000	10000	10000	86	225	206	181	10000	10000	10000	172	10000	201	10000	10000	179	10000	10000	169	132	175	10000	10000	10000	10000	10000	213	10000	10000	10000	231	191	10000	10000	307	10000	10000	10000	10000	10000	192	10000	10000	10000	10000	270	234	10000	205	10000	10000	200	10000	169	10000	10000	10000	10000	174	10000	10000	10000	10000	10000	72	10000	10000	10000	10000	55	122	10000	107	10000	10000	10000	10000	10000	10000	10000	10000	10000	50	38	10000	10000	10000	10000	0	10000	25	10000	134	60	109	73
222	212	10000	10000	205	10000	10000	10000	10000	10000	208	211	209	10000	10000	10000	10000	10000	10000	208	189	10000	10000	10000	202	10000	204	10000	10000	197	10000	10000	10000	10000	10000	10000	180	302	10000	10000	293	10000	299	10000	10000	10000	10000	10000	10000	10000	268	261	10000	252	10000	236	10000	10000	10000	10000	10000	10000	212	149	152	10000	184	10000	10000	82	73	10000	10000	10000	10000	10000	134	124	10000	10000	10000	115	10000	10000	10000	51	87	10000	10000	42	39	60	10000	0	10000	10000	10000	10000	10000	10000
10000	10000	10000	10000	10000	106	10000	89	10000	10000	10000	194	182	10000	180	10000	10000	237	10000	10000	10000	10000	178	10000	183	10000	168	155	10000	177	10000	10000	10000	10000	10000	10000	10000	253	302	10000	10000	10000	262	10000	10000	10000	10000	10000	10000	10000	10000	10000	195	10000	10000	10000	117	10000	10000	10000	59	10000	10000	10000	10000	10000	140	56	10000	10000	10000	142	10000	10000	139	74	10000	10000	10000	10000	10000	113	10000	10000	10000	41	10000	62	52	10000	10000	10000	25	10000	0	10000	10000	10000	97	64
10000	314	10000	10000	10000	214	10000	221	360	10000	10000	314	312	10000	302	330	10000	10000	317	311	10000	10000	10000	10000	10000	349	304	10000	10000	10000	10000	298	10000	10000	10000	10000	283	393	10000	382	10000	427	399	415	10000	10000	400	10000	10000	10000	369	345	335	10000	10000	334	257	297	222	192	198	10000	10000	248	253	230	10000	10000	205	10000	10000	10000	189	10000	10000	160	10000	10000	242	200	10000	10000	89	147	129	102	10000	121	10000	10000	10000	130	10000	10000	10000	0	46	10000	10000	10000
10000	10000	190	10000	10000	184	213	219	358	10000	10000	10000	312	10000	10000	10000	10000	366	10000	10000	297	10000	303	10000	10000	353	300	10000	10000	305	348	296	352	265	10000	10000	290	10000	431	10000	10000	416	393	10000	305	308	10000	331	392	10000	10000	323	322	346	10000	10000	248	10000	10000	10000	190	10000	10000	10000	10000	225	270	10000	206	10000	177	260	10000	188	10000	10000	10000	234	10000	209	253	10000	10000	10000	10000	90	10000	10000	10000	151	10000	10000	134	10000	10000	46	0	10000	52	10000
10000	10000	10000	10000	10000	134	186	10000	10000	10000	10000	10000	10000	10000	10000	263	10000	291	10000	238	10000	236	10000	10000	236	10000	225	10000	10000	230	273	10000	10000	190	10000	250	216	308	10000	296	292	10000	319	10000	10000	234	318	262	10000	329	10000	10000	10000	10000	10000	10000	10000	211	10000	107	10000	10000	221	168	10000	151	10000	110	132	10000	103	10000	10000	10000	10000	105	167	10000	10000	10000	185	10000	10000	10000	10000	16	86	10000	10000	10000	36	45	60	10000	10000	10000	10000	0	10000	17
299	10000	155	75	123	10000	10000	186	10000	311	285	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	282	275	10000	10000	10000	261	252	10000	10000	316	10000	10000	10000	10000	10000	10000	329	10000	313	10000	10000	10000	10000	258	10000	10000	284	10000	10000	10000	274	276	10000	10000	10000	10000	235	10000	10000	10000	221	248	10000	214	189	228	153	177	10000	10000	10000	185	10000	10000	157	213	209	10000	186	10000	10000	10000	143	10000	10000	10000	10000	70	10000	10000	80	109	10000	97	10000	52	10000	0	10000
10000	10000	123	50	10000	126	10000	153	10000	10000	251	10000	10000	10000	10000	275	10000	10000	10000	10000	10000	10000	241	10000	246	10000	232	218	10000	10000	10000	10000	10000	10000	10000	10000	228	309	10000	10000	291	10000	324	334	10000	10000	323	10000	10000	10000	10000	10000	10000	277	10000	10000	179	10000	10000	10000	122	10000	10000	175	183	10000	10000	119	10000	10000	10000	201	10000	10000	10000	120	178	174	10000	10000	200	10000	10000	106	10000	10000	90	10000	10000	93	48	49	73	10000	64	10000	10000	17	10000	0
